0.00000   0.00000   0.04092   0.23188   0.49362
   0.00000   0.00000   0.03819   0.23461   0.46156
   0.00000   0.00000   0.03546   0.23733   0.42919
   0.00000   0.00000   0.03274   0.24006   0.39656
   0.00000   0.00000   0.03001   0.24279   0.36374
   0.00000   0.00000   0.02728   0.24552   0.33070
   0.00000   0.00000   0.02455   0.24825   0.29750
   0.00000   0.00000   0.02182   0.25097   0.26418
   0.00000   0.00000   0.01910   0.25370   0.23078
   0.00000   0.00000   0.01637   0.25643   0.19733
   0.00000   0.00000   0.01364   0.25916   0.16386
   0.00000   0.00000   0.01091   0.26188   0.13043
   0.00000   0.00000   0.00818   0.26461   0.09707
   0.00000   0.00000   0.00546   0.26734   0.06384
   0.00000   0.00000   0.00273   0.27007   0.03086
   0.00000   0.00000   0.00000   0.27280   0.00145
   0.00000   0.00000   0.00273   0.27552   0.03086
   0.00000   0.00000   0.00546   0.27825   0.06384
   0.00000   0.00000   0.00818   0.28098   0.09707
   0.00000   0.00000   0.01091   0.28371   0.13043
   0.00000   0.00000   0.01364   0.28644   0.16386
   0.00000   0.00000   0.01637   0.28916   0.19733
   0.00000   0.00000   0.01910   0.29189   0.23078
   0.00000   0.00000   0.02182   0.29462   0.26418
   0.00000   0.00000   0.02455   0.29735   0.29750
   0.00000   0.00000   0.02728   0.30008   0.33070
   0.00000   0.00000   0.03001   0.30280   0.36374
   0.00000   0.00000   0.03274   0.30553   0.39656
   0.00000   0.00000   0.03546   0.30826   0.42919
   0.00000   0.00000   0.03819   0.31099   0.46156
   0.00000   0.00000   0.04092   0.31372   0.49362
