0.00000   0.00000   0.27280   0.00000  -1.44640
   0.00000   0.00000   0.26598   0.00682  -1.42998
   0.00000   0.00000   0.25916   0.01364  -1.41045
   0.00000   0.00000   0.25234   0.02046  -1.38817
   0.00000   0.00000   0.24552   0.02728  -1.36341
   0.00000   0.00000   0.23870   0.03410  -1.33646
   0.00000   0.00000   0.23188   0.04092  -1.30737
   0.00000   0.00000   0.22506   0.04774  -1.27639
   0.00000   0.00000   0.21824   0.05456  -1.24357
   0.00000   0.00000   0.21142   0.06138  -1.20913
   0.00000   0.00000   0.20460   0.06820  -1.17300
   0.00000   0.00000   0.19778   0.07502  -1.13560
   0.00000   0.00000   0.19096   0.08184  -1.09686
   0.00000   0.00000   0.18414   0.08866  -1.05691
   0.00000   0.00000   0.17732   0.09548  -1.01586
   0.00000   0.00000   0.17050   0.10230  -0.97379
   0.00000   0.00000   0.16368   0.10912  -0.93083
   0.00000   0.00000   0.15686   0.11594  -0.88723
   0.00000   0.00000   0.15004   0.12276  -0.84298
   0.00000   0.00000   0.14322   0.12958  -0.79825
   0.00000   0.00000   0.13640   0.13640  -0.75320
   0.00000   0.00000   0.12958   0.14322  -0.70797
   0.00000   0.00000   0.12276   0.15004  -0.66273
   0.00000   0.00000   0.11594   0.15686  -0.61768
   0.00000   0.00000   0.10912   0.16368  -0.57298
   0.00000   0.00000   0.10230   0.17050  -0.52883
   0.00000   0.00000   0.09548   0.17732  -0.48547
   0.00000   0.00000   0.08866   0.18414  -0.44314
   0.00000   0.00000   0.08184   0.19096  -0.40208
   0.00000   0.00000   0.07502   0.19778  -0.36258
   0.00000   0.00000   0.06820   0.20460  -0.32494
   0.00000   0.00000   0.06138   0.21142  -0.28945
   0.00000   0.00000   0.05456   0.21824  -0.25644
   0.00000   0.00000   0.04774   0.22506  -0.22622
   0.00000   0.00000   0.04092   0.23188  -0.19916
   0.00000   0.00000   0.03410   0.23870  -0.17555
   0.00000   0.00000   0.02728   0.24552  -0.15561
   0.00000   0.00000   0.02046   0.25234  -0.13956
   0.00000   0.00000   0.01364   0.25916  -0.12637
   0.00000   0.00000   0.00682   0.26598  -0.08191
   0.00000   0.00000   0.00000   0.27280  -0.00580
   0.00475  -0.00475   0.00000   0.27951  -0.01633
   0.00950  -0.00950   0.00000   0.28623  -0.02291
   0.01425  -0.01425   0.00000   0.29295  -0.03095
   0.01900  -0.01900   0.00000   0.29966  -0.04200
   0.02375  -0.02375   0.00000   0.30638  -0.05636
   0.02850  -0.02850   0.00000   0.31310  -0.07407
   0.03325  -0.03325   0.00000   0.31982  -0.09498
   0.03800  -0.03800   0.00000   0.32653  -0.11880
   0.04275  -0.04275   0.00000   0.33325  -0.14513
   0.04750  -0.04750   0.00000   0.33997  -0.17343
   0.05224  -0.05224   0.00000   0.34668  -0.19477
   0.05699  -0.05699   0.00000   0.35340  -0.21605
   0.06174  -0.06174   0.00000   0.36012  -0.23712
   0.06649  -0.06649   0.00000   0.36683  -0.25790
   0.07124  -0.07124   0.00000   0.37355  -0.27827
   0.07599  -0.07599   0.00000   0.38027  -0.29829
   0.08075  -0.08075   0.00000   0.38699  -0.31799
   0.08549  -0.08549   0.00000   0.39370  -0.33739
   0.09024  -0.09024   0.00000   0.40042  -0.35657
   0.09499  -0.09499   0.00000   0.40713  -0.37560
   0.09974  -0.09974   0.00000   0.41385  -0.39456
   0.10449  -0.10449   0.00000   0.42057  -0.41344
   0.10924  -0.10924   0.00000   0.42729  -0.43229
   0.11399  -0.11399   0.00000   0.43401  -0.45115
   0.11874  -0.11874   0.00000   0.44072  -0.47006
   0.12349  -0.12349   0.00000   0.44743  -0.48901
   0.12824  -0.12824   0.00000   0.45415  -0.50800
   0.13299  -0.13299   0.00000   0.46087  -0.52706
   0.13774  -0.13774   0.00000   0.46759  -0.54609
   0.14249  -0.14249   0.00000   0.47431  -0.56510
   0.14724  -0.14724   0.00000   0.48102  -0.58401
