 5.597790e-01 5.563170e-01 5.472590e-01 5.355040e-01 5.224640e-01 5.087420e-01
 4.968700e-01 5.113880e-01 5.258370e-01 5.393490e-01 5.351680e-01 5.319120e-01
 5.298230e-01 5.287090e-01 5.282290e-01 5.281740e-01 5.283330e-01 5.284490e-01
 5.284490e-01 5.283330e-01 5.281740e-01 5.282290e-01 5.287090e-01 5.298230e-01
 5.319120e-01 5.351680e-01 5.393490e-01 5.258370e-01 5.113880e-01 4.968700e-01
 5.087420e-01 5.224640e-01 5.355040e-01 5.472590e-01 5.563170e-01 5.597790e-01
 5.415260e-01 5.386170e-01 5.314390e-01 5.211610e-01 5.095210e-01 5.006150e-01
 5.113880e-01 5.261570e-01 5.364010e-01 5.306400e-01 5.260630e-01 5.225970e-01
 5.202560e-01 5.189270e-01 5.183770e-01 5.182380e-01 5.183160e-01 5.184190e-01
 5.184190e-01 5.183160e-01 5.182380e-01 5.183770e-01 5.189270e-01 5.202560e-01
 5.225970e-01 5.260630e-01 5.306400e-01 5.364010e-01 5.261570e-01 5.113880e-01
 5.006150e-01 5.095210e-01 5.211610e-01 5.314390e-01 5.386170e-01 5.415260e-01
 5.235680e-01 5.216780e-01 5.158210e-01 5.078570e-01 5.023400e-01 5.112460e-01
 5.258370e-01 5.364010e-01 5.291070e-01 5.228780e-01 5.178370e-01 5.139760e-01
 5.112890e-01 5.097060e-01 5.089520e-01 5.087350e-01 5.087810e-01 5.088830e-01
 5.088830e-01 5.087810e-01 5.087350e-01 5.089520e-01 5.097060e-01 5.112890e-01
 5.139760e-01 5.178370e-01 5.228780e-01 5.291070e-01 5.364010e-01 5.258370e-01
 5.112460e-01 5.023400e-01 5.078570e-01 5.158210e-01 5.216780e-01 5.235680e-01
 5.068680e-01 5.054010e-01 5.013030e-01 4.996570e-01 5.092750e-01 5.237920e-01
 5.393490e-01 5.306400e-01 5.228780e-01 5.161690e-01 5.105900e-01 5.062630e-01
 5.030830e-01 5.011870e-01 5.002150e-01 4.998920e-01 4.999030e-01 4.999930e-01
 4.999930e-01 4.999030e-01 4.998920e-01 5.002150e-01 5.011870e-01 5.030830e-01
 5.062630e-01 5.105900e-01 5.161690e-01 5.228780e-01 5.306400e-01 5.393490e-01
 5.237920e-01 5.092750e-01 4.996570e-01 5.013030e-01 5.054010e-01 5.068680e-01
 4.911800e-01 4.904130e-01 4.954070e-01 5.060340e-01 5.196940e-01 5.353420e-01
 5.351680e-01 5.260630e-01 5.178370e-01 5.105900e-01 5.044460e-01 4.995540e-01
 4.958740e-01 4.935470e-01 4.923040e-01 4.918360e-01 4.917970e-01 4.918770e-01
 4.918770e-01 4.917970e-01 4.918360e-01 4.923040e-01 4.935470e-01 4.958740e-01
 4.995540e-01 5.044460e-01 5.105900e-01 5.178370e-01 5.260630e-01 5.351680e-01
 5.353420e-01 5.196940e-01 5.060340e-01 4.954070e-01 4.904130e-01 4.911800e-01
 5.008430e-01 5.023840e-01 5.075990e-01 5.167100e-01 5.290970e-01 5.417900e-01
 5.319120e-01 5.225970e-01 5.139760e-01 5.062630e-01 4.995540e-01 4.940570e-01
 4.898520e-01 4.869550e-01 4.853350e-01 4.846680e-01 4.902420e-01 4.950470e-01
 4.950470e-01 4.902420e-01 4.846680e-01 4.853350e-01 4.869550e-01 4.898520e-01
 4.940570e-01 4.995540e-01 5.062630e-01 5.139760e-01 5.225970e-01 5.319120e-01
 5.417900e-01 5.290970e-01 5.167100e-01 5.075990e-01 5.023840e-01 5.008430e-01
 5.176320e-01 5.183650e-01 5.211180e-01 5.268220e-01 5.356090e-01 5.399290e-01
 5.298230e-01 5.202560e-01 5.112890e-01 5.030830e-01 4.958740e-01 4.898520e-01
 4.850590e-01 4.815250e-01 4.823450e-01 4.912960e-01 4.986300e-01 5.029360e-01
 5.029360e-01 4.986300e-01 4.912960e-01 4.823450e-01 4.815250e-01 4.850590e-01
 4.898520e-01 4.958740e-01 5.030830e-01 5.112890e-01 5.202560e-01 5.298230e-01
 5.399290e-01 5.356090e-01 5.268220e-01 5.211180e-01 5.183650e-01 5.176320e-01
 5.350990e-01 5.346400e-01 5.340510e-01 5.350000e-01 5.385400e-01 5.389720e-01
 5.287090e-01 5.189270e-01 5.097060e-01 5.011870e-01 4.935470e-01 4.869550e-01
 4.815250e-01 4.822090e-01 4.913060e-01 4.994430e-01 5.058390e-01 5.094500e-01
 5.094500e-01 5.058390e-01 4.994430e-01 4.913060e-01 4.822090e-01 4.815250e-01
 4.869550e-01 4.935470e-01 5.011870e-01 5.097060e-01 5.189270e-01 5.287090e-01
 5.389720e-01 5.385400e-01 5.350000e-01 5.340510e-01 5.346400e-01 5.350990e-01
 5.532930e-01 5.502650e-01 5.447890e-01 5.405550e-01 5.391540e-01 5.386030e-01
 5.282290e-01 5.183770e-01 5.089520e-01 5.002150e-01 4.923040e-01 4.853350e-01
 4.823450e-01 4.913060e-01 4.995120e-01 5.065200e-01 5.117360e-01 5.145780e-01
 5.145780e-01 5.117360e-01 5.065200e-01 4.995120e-01 4.913060e-01 4.823450e-01
 4.853350e-01 4.923040e-01 5.002150e-01 5.089520e-01 5.183770e-01 5.282290e-01
 5.386030e-01 5.391540e-01 5.405550e-01 5.447890e-01 5.502650e-01 5.532930e-01
 5.719860e-01 5.619360e-01 5.519210e-01 5.438200e-01 5.388300e-01 5.374020e-01
 5.281740e-01 5.182380e-01 5.087350e-01 4.998920e-01 4.918360e-01 4.846680e-01
 4.912960e-01 4.994430e-01 5.065200e-01 5.122310e-01 5.162310e-01 5.183300e-01
 5.183300e-01 5.162310e-01 5.122310e-01 5.065200e-01 4.994430e-01 4.912960e-01
 4.846680e-01 4.918360e-01 4.998920e-01 5.087350e-01 5.182380e-01 5.281740e-01
 5.374020e-01 5.388300e-01 5.438200e-01 5.519210e-01 5.619360e-01 5.719860e-01
 5.739250e-01 5.668160e-01 5.557130e-01 5.457250e-01 5.384030e-01 5.345880e-01
 5.283330e-01 5.183160e-01 5.087810e-01 4.999030e-01 4.917970e-01 4.902420e-01
 4.986300e-01 5.058390e-01 5.117360e-01 5.162310e-01 5.192750e-01 5.208050e-01
 5.208050e-01 5.192750e-01 5.162310e-01 5.117360e-01 5.058390e-01 4.986300e-01
 4.902420e-01 4.917970e-01 4.999030e-01 5.087810e-01 5.183160e-01 5.283330e-01
 5.345880e-01 5.384030e-01 5.457250e-01 5.557130e-01 5.668160e-01 5.739250e-01
 5.742760e-01 5.683280e-01 5.573190e-01 5.465360e-01 5.381000e-01 5.330790e-01
 5.284490e-01 5.184190e-01 5.088830e-01 4.999930e-01 4.918770e-01 4.950470e-01
 5.029360e-01 5.094500e-01 5.145780e-01 5.183300e-01 5.208050e-01 5.220270e-01
 5.220270e-01 5.208050e-01 5.183300e-01 5.145780e-01 5.094500e-01 5.029360e-01
 4.950470e-01 4.918770e-01 4.999930e-01 5.088830e-01 5.184190e-01 5.284490e-01
 5.330790e-01 5.381000e-01 5.465360e-01 5.573190e-01 5.683280e-01 5.742760e-01
 5.742760e-01 5.683280e-01 5.573190e-01 5.465360e-01 5.381000e-01 5.330790e-01
 5.284490e-01 5.184190e-01 5.088830e-01 4.999930e-01 4.918770e-01 4.950470e-01
 5.029360e-01 5.094500e-01 5.145780e-01 5.183300e-01 5.208050e-01 5.220270e-01
 5.220270e-01 5.208050e-01 5.183300e-01 5.145780e-01 5.094500e-01 5.029360e-01
 4.950470e-01 4.918770e-01 4.999930e-01 5.088830e-01 5.184190e-01 5.284490e-01
 5.330790e-01 5.381000e-01 5.465360e-01 5.573190e-01 5.683280e-01 5.742760e-01
 5.739250e-01 5.668160e-01 5.557130e-01 5.457250e-01 5.384030e-01 5.345880e-01
 5.283330e-01 5.183160e-01 5.087810e-01 4.999030e-01 4.917970e-01 4.902420e-01
 4.986300e-01 5.058390e-01 5.117360e-01 5.162310e-01 5.192750e-01 5.208050e-01
 5.208050e-01 5.192750e-01 5.162310e-01 5.117360e-01 5.058390e-01 4.986300e-01
 4.902420e-01 4.917970e-01 4.999030e-01 5.087810e-01 5.183160e-01 5.283330e-01
 5.345880e-01 5.384030e-01 5.457250e-01 5.557130e-01 5.668160e-01 5.739250e-01
 5.719860e-01 5.619360e-01 5.519210e-01 5.438200e-01 5.388300e-01 5.374020e-01
 5.281740e-01 5.182380e-01 5.087350e-01 4.998920e-01 4.918360e-01 4.846680e-01
 4.912960e-01 4.994430e-01 5.065200e-01 5.122310e-01 5.162310e-01 5.183300e-01
 5.183300e-01 5.162310e-01 5.122310e-01 5.065200e-01 4.994430e-01 4.912960e-01
 4.846680e-01 4.918360e-01 4.998920e-01 5.087350e-01 5.182380e-01 5.281740e-01
 5.374020e-01 5.388300e-01 5.438200e-01 5.519210e-01 5.619360e-01 5.719860e-01
 5.532930e-01 5.502650e-01 5.447890e-01 5.405550e-01 5.391540e-01 5.386030e-01
 5.282290e-01 5.183770e-01 5.089520e-01 5.002150e-01 4.923040e-01 4.853350e-01
 4.823450e-01 4.913060e-01 4.995120e-01 5.065200e-01 5.117360e-01 5.145780e-01
 5.145780e-01 5.117360e-01 5.065200e-01 4.995120e-01 4.913060e-01 4.823450e-01
 4.853350e-01 4.923040e-01 5.002150e-01 5.089520e-01 5.183770e-01 5.282290e-01
 5.386030e-01 5.391540e-01 5.405550e-01 5.447890e-01 5.502650e-01 5.532930e-01
 5.350990e-01 5.346400e-01 5.340510e-01 5.350000e-01 5.385400e-01 5.389720e-01
 5.287090e-01 5.189270e-01 5.097060e-01 5.011870e-01 4.935470e-01 4.869550e-01
 4.815250e-01 4.822090e-01 4.913060e-01 4.994430e-01 5.058390e-01 5.094500e-01
 5.094500e-01 5.058390e-01 4.994430e-01 4.913060e-01 4.822090e-01 4.815250e-01
 4.869550e-01 4.935470e-01 5.011870e-01 5.097060e-01 5.189270e-01 5.287090e-01
 5.389720e-01 5.385400e-01 5.350000e-01 5.340510e-01 5.346400e-01 5.350990e-01
 5.176320e-01 5.183650e-01 5.211180e-01 5.268220e-01 5.356090e-01 5.399290e-01
 5.298230e-01 5.202560e-01 5.112890e-01 5.030830e-01 4.958740e-01 4.898520e-01
 4.850590e-01 4.815250e-01 4.823450e-01 4.912960e-01 4.986300e-01 5.029360e-01
 5.029360e-01 4.986300e-01 4.912960e-01 4.823450e-01 4.815250e-01 4.850590e-01
 4.898520e-01 4.958740e-01 5.030830e-01 5.112890e-01 5.202560e-01 5.298230e-01
 5.399290e-01 5.356090e-01 5.268220e-01 5.211180e-01 5.183650e-01 5.176320e-01
 5.008430e-01 5.023840e-01 5.075990e-01 5.167100e-01 5.290970e-01 5.417900e-01
 5.319120e-01 5.225970e-01 5.139760e-01 5.062630e-01 4.995540e-01 4.940570e-01
 4.898520e-01 4.869550e-01 4.853350e-01 4.846680e-01 4.902420e-01 4.950470e-01
 4.950470e-01 4.902420e-01 4.846680e-01 4.853350e-01 4.869550e-01 4.898520e-01
 4.940570e-01 4.995540e-01 5.062630e-01 5.139760e-01 5.225970e-01 5.319120e-01
 5.417900e-01 5.290970e-01 5.167100e-01 5.075990e-01 5.023840e-01 5.008430e-01
 4.911800e-01 4.904130e-01 4.954070e-01 5.060340e-01 5.196940e-01 5.353420e-01
 5.351680e-01 5.260630e-01 5.178370e-01 5.105900e-01 5.044460e-01 4.995540e-01
 4.958740e-01 4.935470e-01 4.923040e-01 4.918360e-01 4.917970e-01 4.918770e-01
 4.918770e-01 4.917970e-01 4.918360e-01 4.923040e-01 4.935470e-01 4.958740e-01
 4.995540e-01 5.044460e-01 5.105900e-01 5.178370e-01 5.260630e-01 5.351680e-01
 5.353420e-01 5.196940e-01 5.060340e-01 4.954070e-01 4.904130e-01 4.911800e-01
 5.068680e-01 5.054010e-01 5.013030e-01 4.996570e-01 5.092750e-01 5.237920e-01
 5.393490e-01 5.306400e-01 5.228780e-01 5.161690e-01 5.105900e-01 5.062630e-01
 5.030830e-01 5.011870e-01 5.002150e-01 4.998920e-01 4.999030e-01 4.999930e-01
 4.999930e-01 4.999030e-01 4.998920e-01 5.002150e-01 5.011870e-01 5.030830e-01
 5.062630e-01 5.105900e-01 5.161690e-01 5.228780e-01 5.306400e-01 5.393490e-01
 5.237920e-01 5.092750e-01 4.996570e-01 5.013030e-01 5.054010e-01 5.068680e-01
 5.235680e-01 5.216780e-01 5.158210e-01 5.078570e-01 5.023400e-01 5.112460e-01
 5.258370e-01 5.364010e-01 5.291070e-01 5.228780e-01 5.178370e-01 5.139760e-01
 5.112890e-01 5.097060e-01 5.089520e-01 5.087350e-01 5.087810e-01 5.088830e-01
 5.088830e-01 5.087810e-01 5.087350e-01 5.089520e-01 5.097060e-01 5.112890e-01
 5.139760e-01 5.178370e-01 5.228780e-01 5.291070e-01 5.364010e-01 5.258370e-01
 5.112460e-01 5.023400e-01 5.078570e-01 5.158210e-01 5.216780e-01 5.235680e-01
 5.415260e-01 5.386170e-01 5.314390e-01 5.211610e-01 5.095210e-01 5.006150e-01
 5.113880e-01 5.261570e-01 5.364010e-01 5.306400e-01 5.260630e-01 5.225970e-01
 5.202560e-01 5.189270e-01 5.183770e-01 5.182380e-01 5.183160e-01 5.184190e-01
 5.184190e-01 5.183160e-01 5.182380e-01 5.183770e-01 5.189270e-01 5.202560e-01
 5.225970e-01 5.260630e-01 5.306400e-01 5.364010e-01 5.261570e-01 5.113880e-01
 5.006150e-01 5.095210e-01 5.211610e-01 5.314390e-01 5.386170e-01 5.415260e-01
 5.597790e-01 5.563170e-01 5.472590e-01 5.355040e-01 5.224640e-01 5.087420e-01
 4.968700e-01 5.113880e-01 5.258370e-01 5.393490e-01 5.351680e-01 5.319120e-01
 5.298230e-01 5.287090e-01 5.282290e-01 5.281740e-01 5.283330e-01 5.284490e-01
 5.284490e-01 5.283330e-01 5.281740e-01 5.282290e-01 5.287090e-01 5.298230e-01
 5.319120e-01 5.351680e-01 5.393490e-01 5.258370e-01 5.113880e-01 4.968700e-01
 5.087420e-01 5.224640e-01 5.355040e-01 5.472590e-01 5.563170e-01 5.597790e-01
 5.784380e-01 5.738890e-01 5.634330e-01 5.502570e-01 5.365220e-01 5.224710e-01
 5.087420e-01 5.006150e-01 5.112460e-01 5.237920e-01 5.353420e-01 5.417900e-01
 5.399290e-01 5.389720e-01 5.386030e-01 5.374020e-01 5.345880e-01 5.330790e-01
 5.330790e-01 5.345880e-01 5.374020e-01 5.386030e-01 5.389720e-01 5.399290e-01
 5.417900e-01 5.353420e-01 5.237920e-01 5.112460e-01 5.006150e-01 5.087420e-01
 5.224710e-01 5.365220e-01 5.502570e-01 5.634330e-01 5.738890e-01 5.784380e-01
 5.971590e-01 5.911930e-01 5.793380e-01 5.654120e-01 5.508830e-01 5.365220e-01
 5.224640e-01 5.095210e-01 5.023400e-01 5.092750e-01 5.196940e-01 5.290970e-01
 5.356090e-01 5.385400e-01 5.391540e-01 5.388300e-01 5.384030e-01 5.381000e-01
 5.381000e-01 5.384030e-01 5.388300e-01 5.391540e-01 5.385400e-01 5.356090e-01
 5.290970e-01 5.196940e-01 5.092750e-01 5.023400e-01 5.095210e-01 5.224640e-01
 5.365220e-01 5.508830e-01 5.654120e-01 5.793380e-01 5.911930e-01 5.971590e-01
 6.155940e-01 6.079050e-01 5.949770e-01 5.807280e-01 5.654120e-01 5.502570e-01
 5.355040e-01 5.211610e-01 5.078570e-01 4.996570e-01 5.060340e-01 5.167100e-01
 5.268220e-01 5.350000e-01 5.405550e-01 5.438200e-01 5.457250e-01 5.465360e-01
 5.465360e-01 5.457250e-01 5.438200e-01 5.405550e-01 5.350000e-01 5.268220e-01
 5.167100e-01 5.060340e-01 4.996570e-01 5.078570e-01 5.211610e-01 5.355040e-01
 5.502570e-01 5.654120e-01 5.807280e-01 5.949770e-01 6.079050e-01 6.155940e-01
 6.322790e-01 6.230800e-01 6.096760e-01 5.949770e-01 5.793380e-01 5.634330e-01
 5.472590e-01 5.314390e-01 5.158210e-01 5.013030e-01 4.954070e-01 5.075990e-01
 5.211180e-01 5.340510e-01 5.447890e-01 5.519210e-01 5.557130e-01 5.573190e-01
 5.573190e-01 5.557130e-01 5.519210e-01 5.447890e-01 5.340510e-01 5.211180e-01
 5.075990e-01 4.954070e-01 5.013030e-01 5.158210e-01 5.314390e-01 5.472590e-01
 5.634330e-01 5.793380e-01 5.949770e-01 6.096760e-01 6.230800e-01 6.322790e-01
 6.451940e-01 6.362040e-01 6.230800e-01 6.079050e-01 5.911930e-01 5.738890e-01
 5.563170e-01 5.386170e-01 5.216780e-01 5.054010e-01 4.904130e-01 5.023840e-01
 5.183650e-01 5.346400e-01 5.502650e-01 5.619360e-01 5.668160e-01 5.683280e-01
 5.683280e-01 5.668160e-01 5.619360e-01 5.502650e-01 5.346400e-01 5.183650e-01
 5.023840e-01 4.904130e-01 5.054010e-01 5.216780e-01 5.386170e-01 5.563170e-01
 5.738890e-01 5.911930e-01 6.079050e-01 6.230800e-01 6.362040e-01 6.451940e-01
 6.503990e-01 6.451940e-01 6.322790e-01 6.155940e-01 5.971590e-01 5.784380e-01
 5.597790e-01 5.415260e-01 5.235680e-01 5.068680e-01 4.911800e-01 5.008430e-01
 5.176320e-01 5.350990e-01 5.532930e-01 5.719860e-01 5.739250e-01 5.742760e-01
 5.742760e-01 5.739250e-01 5.719860e-01 5.532930e-01 5.350990e-01 5.176320e-01
 5.008430e-01 4.911800e-01 5.068680e-01 5.235680e-01 5.415260e-01 5.597790e-01
 5.784380e-01 5.971590e-01 6.155940e-01 6.322790e-01 6.451940e-01 6.503990e-01
 6.451940e-01 6.362040e-01 6.230800e-01 6.079050e-01 5.911930e-01 5.738890e-01
 5.563170e-01 5.386170e-01 5.216780e-01 5.054010e-01 4.904130e-01 5.023840e-01
 5.183650e-01 5.346400e-01 5.502650e-01 5.619360e-01 5.668160e-01 5.683280e-01
 5.683280e-01 5.668160e-01 5.619360e-01 5.502650e-01 5.346400e-01 5.183650e-01
 5.023840e-01 4.904130e-01 5.054010e-01 5.216780e-01 5.386170e-01 5.563170e-01
 5.738890e-01 5.911930e-01 6.079050e-01 6.230800e-01 6.362040e-01 6.451940e-01
 6.362040e-01 6.334850e-01 6.194840e-01 6.040080e-01 5.874990e-01 5.706430e-01
 5.534080e-01 5.365160e-01 5.199490e-01 5.039540e-01 4.889190e-01 5.036810e-01
 5.188010e-01 5.335680e-01 5.461900e-01 5.540090e-01 5.574680e-01 5.587870e-01
 5.587870e-01 5.574680e-01 5.540090e-01 5.461900e-01 5.335680e-01 5.188010e-01
 5.036810e-01 4.889190e-01 5.039540e-01 5.199490e-01 5.365160e-01 5.534080e-01
 5.706430e-01 5.874990e-01 6.040080e-01 6.194840e-01 6.334850e-01 6.362040e-01
 6.230800e-01 6.194840e-01 6.081310e-01 5.934690e-01 5.777090e-01 5.617490e-01
 5.458810e-01 5.301970e-01 5.146590e-01 5.001370e-01 4.956920e-01 5.080920e-01
 5.205420e-01 5.312040e-01 5.386230e-01 5.428820e-01 5.450970e-01 5.460220e-01
 5.460220e-01 5.450970e-01 5.428820e-01 5.386230e-01 5.312040e-01 5.205420e-01
 5.080920e-01 4.956920e-01 5.001370e-01 5.146590e-01 5.301970e-01 5.458810e-01
 5.617490e-01 5.777090e-01 5.934690e-01 6.081310e-01 6.194840e-01 6.230800e-01
 6.079050e-01 6.040080e-01 5.934690e-01 5.797860e-01 5.645740e-01 5.496890e-01
 5.349690e-01 5.205530e-01 5.072140e-01 4.991560e-01 5.062410e-01 5.161860e-01
 5.241760e-01 5.291190e-01 5.315680e-01 5.328160e-01 5.335140e-01 5.338990e-01
 5.338990e-01 5.335140e-01 5.328160e-01 5.315680e-01 5.291190e-01 5.241760e-01
 5.161860e-01 5.062410e-01 4.991560e-01 5.072140e-01 5.205530e-01 5.349690e-01
 5.496890e-01 5.645740e-01 5.797860e-01 5.934690e-01 6.040080e-01 6.079050e-01
 5.911930e-01 5.874990e-01 5.777090e-01 5.645740e-01 5.506120e-01 5.363710e-01
 5.222830e-01 5.093500e-01 5.021890e-01 5.095390e-01 5.196200e-01 5.266950e-01
 5.286160e-01 5.277350e-01 5.261810e-01 5.248990e-01 5.240190e-01 5.236080e-01
 5.236080e-01 5.240190e-01 5.248990e-01 5.261810e-01 5.277350e-01 5.286160e-01
 5.266950e-01 5.196200e-01 5.095390e-01 5.021890e-01 5.093500e-01 5.222830e-01
 5.363710e-01 5.506120e-01 5.645740e-01 5.777090e-01 5.874990e-01 5.911930e-01
 5.738890e-01 5.706430e-01 5.617490e-01 5.496890e-01 5.363710e-01 5.224010e-01
 5.088020e-01 5.005620e-01 5.114110e-01 5.241930e-01 5.339260e-01 5.321920e-01
 5.286620e-01 5.251730e-01 5.218630e-01 5.189530e-01 5.167800e-01 5.156880e-01
 5.156880e-01 5.167800e-01 5.189530e-01 5.218630e-01 5.251730e-01 5.286620e-01
 5.321920e-01 5.339260e-01 5.241930e-01 5.114110e-01 5.005620e-01 5.088020e-01
 5.224010e-01 5.363710e-01 5.496890e-01 5.617490e-01 5.706430e-01 5.738890e-01
 5.563170e-01 5.534080e-01 5.458810e-01 5.349690e-01 5.222830e-01 5.088020e-01
 4.967860e-01 5.112680e-01 5.255600e-01 5.344600e-01 5.302340e-01 5.263590e-01
 5.230770e-01 5.201020e-01 5.171050e-01 5.140350e-01 5.113680e-01 5.097200e-01
 5.097200e-01 5.113680e-01 5.140350e-01 5.171050e-01 5.201020e-01 5.230770e-01
 5.263590e-01 5.302340e-01 5.344600e-01 5.255600e-01 5.112680e-01 4.967860e-01
 5.088020e-01 5.222830e-01 5.349690e-01 5.458810e-01 5.534080e-01 5.563170e-01
 5.386170e-01 5.365160e-01 5.301970e-01 5.205530e-01 5.093500e-01 5.005620e-01
 5.112680e-01 5.252790e-01 5.313430e-01 5.266710e-01 5.221910e-01 5.184810e-01
 5.156470e-01 5.133140e-01 5.111330e-01 5.087250e-01 5.063060e-01 5.046000e-01
 5.046000e-01 5.063060e-01 5.087250e-01 5.111330e-01 5.133140e-01 5.156470e-01
 5.184810e-01 5.221910e-01 5.266710e-01 5.313430e-01 5.252790e-01 5.112680e-01
 5.005620e-01 5.093500e-01 5.205530e-01 5.301970e-01 5.365160e-01 5.386170e-01
 5.216780e-01 5.199490e-01 5.146590e-01 5.072140e-01 5.021890e-01 5.114110e-01
 5.255600e-01 5.313430e-01 5.252430e-01 5.194380e-01 5.145900e-01 5.106770e-01
 5.078620e-01 5.058320e-01 5.042300e-01 5.025820e-01 5.007530e-01 4.992010e-01
 4.992010e-01 5.007530e-01 5.025820e-01 5.042300e-01 5.058320e-01 5.078620e-01
 5.106770e-01 5.145900e-01 5.194380e-01 5.252430e-01 5.313430e-01 5.255600e-01
 5.114110e-01 5.021890e-01 5.072140e-01 5.146590e-01 5.199490e-01 5.216780e-01
 5.054010e-01 5.039540e-01 5.001370e-01 4.991560e-01 5.095390e-01 5.241930e-01
 5.344600e-01 5.266710e-01 5.194380e-01 5.130630e-01 5.077210e-01 5.034630e-01
 5.004200e-01 4.984040e-01 4.971240e-01 4.961050e-01 4.948060e-01 4.933560e-01
 4.933560e-01 4.948060e-01 4.961050e-01 4.971240e-01 4.984040e-01 5.004200e-01
 5.034630e-01 5.077210e-01 5.130630e-01 5.194380e-01 5.266710e-01 5.344600e-01
 5.241930e-01 5.095390e-01 4.991560e-01 5.001370e-01 5.039540e-01 5.054010e-01
 4.904130e-01 4.889190e-01 4.956920e-01 5.062410e-01 5.196200e-01 5.339260e-01
 5.302340e-01 5.221910e-01 5.145900e-01 5.077210e-01 5.018520e-01 4.970890e-01
 4.936390e-01 4.914870e-01 4.904510e-01 4.902380e-01 4.903620e-01 4.904340e-01
 4.904340e-01 4.903620e-01 4.902380e-01 4.904510e-01 4.914870e-01 4.936390e-01
 4.970890e-01 5.018520e-01 5.077210e-01 5.145900e-01 5.221910e-01 5.302340e-01
 5.339260e-01 5.196200e-01 5.062410e-01 4.956920e-01 4.889190e-01 4.904130e-01
 5.023840e-01 5.036810e-01 5.080920e-01 5.161860e-01 5.266950e-01 5.321920e-01
 5.263590e-01 5.184810e-01 5.106770e-01 5.034630e-01 4.970890e-01 4.917360e-01
 4.877860e-01 4.853580e-01 4.853660e-01 4.895710e-01 4.950100e-01 4.984440e-01
