 0.00000   0.00000   0.27280   0.00000   0.61243
   0.00000   0.00000   0.27007   0.00273   0.61010
   0.00000   0.00000   0.26734   0.00546   0.60827
   0.00000   0.00000   0.26461   0.00818   0.60691
   0.00000   0.00000   0.26188   0.01091   0.60604
   0.00000   0.00000   0.25916   0.01364   0.60564
   0.00000   0.00000   0.25643   0.01637   0.60570
   0.00000   0.00000   0.25370   0.01910   0.60622
   0.00000   0.00000   0.25097   0.02182   0.60719
   0.00000   0.00000   0.24825   0.02455   0.60859
   0.00000   0.00000   0.24552   0.02728   0.61041
   0.00000   0.00000   0.24279   0.03001   0.61263
   0.00000   0.00000   0.24006   0.03274   0.61525
   0.00000   0.00000   0.23733   0.03546   0.61824
   0.00000   0.00000   0.23461   0.03819   0.62159
   0.00000   0.00000   0.23188   0.04092   0.62527
   0.00000   0.00000   0.22915   0.04365   0.62923
   0.00000   0.00000   0.22642   0.04638   0.63352
   0.00000   0.00000   0.22369   0.04910   0.63808
   0.00000   0.00000   0.22097   0.05183   0.64288
   0.00000   0.00000   0.21824   0.05456   0.64790
   0.00000   0.00000   0.21551   0.05729   0.65312
   0.00000   0.00000   0.21278   0.06002   0.65851
   0.00000   0.00000   0.21005   0.06274   0.66405
   0.00000   0.00000   0.20733   0.06547   0.66971
   0.00000   0.00000   0.20460   0.06820   0.67546
   0.00000   0.00000   0.20187   0.07093   0.68127
   0.00000   0.00000   0.19914   0.07366   0.68708
   0.00000   0.00000   0.19641   0.07638   0.69295
   0.00000   0.00000   0.19369   0.07911   0.69882
   0.00000   0.00000   0.19096   0.08184   0.70466
   0.00000   0.00000   0.18823   0.08457   0.71044
   0.00000   0.00000   0.18550   0.08729   0.71616
   0.00000   0.00000   0.18277   0.09002   0.72179
   0.00000   0.00000   0.18005   0.09275   0.72731
   0.00000   0.00000   0.17732   0.09548   0.73271
   0.00000   0.00000   0.17459   0.09821   0.73801
   0.00000   0.00000   0.17186   0.10093   0.74317
   0.00000   0.00000   0.16913   0.10366   0.74814
   0.00000   0.00000   0.16641   0.10639   0.75295
   0.00000   0.00000   0.16368   0.10912   0.75759
   0.00000   0.00000   0.16095   0.11185   0.76206
   0.00000   0.00000   0.15822   0.11457   0.76636
   0.00000   0.00000   0.15549   0.11730   0.77048
   0.00000   0.00000   0.15277   0.12003   0.77444
   0.00000   0.00000   0.15004   0.12276   0.77823
   0.00000   0.00000   0.14731   0.12549   0.78185
   0.00000   0.00000   0.14458   0.12821   0.78531
   0.00000   0.00000   0.14185   0.13094   0.78863
   0.00000   0.00000   0.13913   0.13367   0.79179
   0.00000   0.00000   0.13640   0.13640   0.79481
   0.00000   0.00000   0.13367   0.13913   0.79771
   0.00000   0.00000   0.13094   0.14185   0.80047
   0.00000   0.00000   0.12821   0.14458   0.80312
   0.00000   0.00000   0.12549   0.14731   0.80566
   0.00000   0.00000   0.12276   0.15004   0.80809
   0.00000   0.00000   0.12003   0.15277   0.81043
   0.00000   0.00000   0.11730   0.15549   0.81267
