   0.00000   0.00000   0.11185   0.16095  -0.59080
   0.00000   0.00000   0.10912   0.16368  -0.57298
   0.00000   0.00000   0.10639   0.16641  -0.55524
   0.00000   0.00000   0.10366   0.16913  -0.53760
   0.00000   0.00000   0.10093   0.17186  -0.52009
   0.00000   0.00000   0.09821   0.17459  -0.50271
   0.00000   0.00000   0.09548   0.17732  -0.48547
   0.00000   0.00000   0.09275   0.18005  -0.46840
   0.00000   0.00000   0.09002   0.18277  -0.45151
   0.00000   0.00000   0.08729   0.18550  -0.43481
   0.00000   0.00000   0.08457   0.18823  -0.41833
   0.00000   0.00000   0.08184   0.19096  -0.40208
   0.00000   0.00000   0.07911   0.19369  -0.38608
   0.00000   0.00000   0.07638   0.19641  -0.37034
   0.00000   0.00000   0.07366   0.19914  -0.35490
   0.00000   0.00000   0.07093   0.20187  -0.33975
   0.00000   0.00000   0.06820   0.20460  -0.32494
   0.00000   0.00000   0.06547   0.20733  -0.31046
   0.00000   0.00000   0.06274   0.21005  -0.29636
   0.00000   0.00000   0.06002   0.21278  -0.28264
   0.00000   0.00000   0.05729   0.21551  -0.26932
   0.00000   0.00000   0.05456   0.21824  -0.25644
   0.00000   0.00000   0.05183   0.22097  -0.24401
   0.00000   0.00000   0.04910   0.22369  -0.23202
   0.00000   0.00000   0.04638   0.22642  -0.22055
   0.00000   0.00000   0.04365   0.22915  -0.20959
   0.00000   0.00000   0.04092   0.23188  -0.19916
   0.00000   0.00000   0.03819   0.23461  -0.18929
   0.00000   0.00000   0.03546   0.23733  -0.17999
   0.00000   0.00000   0.03274   0.24006  -0.17127
   0.00000   0.00000   0.03001   0.24279  -0.16316
   0.00000   0.00000   0.02728   0.24552  -0.15561
   0.00000   0.00000   0.02455   0.24825  -0.14873
   0.00000   0.00000   0.02182   0.25097  -0.14247
   0.00000   0.00000   0.01910   0.25370  -0.13679
   0.00000   0.00000   0.01637   0.25643  -0.13160
   0.00000   0.00000   0.01364   0.25916  -0.12637
   0.00000   0.00000   0.01091   0.26188  -0.11815
   0.00000   0.00000   0.00818   0.26461  -0.09653
   0.00000   0.00000   0.00546   0.26734  -0.06653
   0.00000   0.00000   0.00273   0.27007  -0.03483
   0.00000   0.00000   0.00000   0.27280  -0.00580
   0.00000   0.00000   0.00273   0.27552  -0.03483
   0.00000   0.00000   0.00546   0.27825  -0.06653
   0.00000   0.00000   0.00818   0.28098  -0.09653
   0.00000   0.00000   0.01091   0.28371  -0.11815
   0.00000   0.00000   0.01364   0.28644  -0.12637
   0.00000   0.00000   0.01637   0.28916  -0.13160
   0.00000   0.00000   0.01910   0.29189  -0.13679
   0.00000   0.00000   0.02182   0.29462  -0.14247
   0.00000   0.00000   0.02455   0.29735  -0.14873
   0.00000   0.00000   0.02728   0.30008  -0.15561
   0.00000   0.00000   0.03001   0.30280  -0.16316
   0.00000   0.00000   0.03274   0.30553  -0.17127
   0.00000   0.00000   0.03546   0.30826  -0.17999
   0.00000   0.00000   0.03819   0.31099  -0.18929
   0.00000   0.00000   0.04092   0.31372  -0.19916
   0.00000   0.00000   0.04365   0.31644  -0.20959
   0.00000   0.00000   0.04638   0.31917  -0.22055
   0.00000   0.00000   0.04910   0.32190  -0.23202
   0.00000   0.00000   0.05183   0.32463  -0.24401
   0.00000   0.00000   0.05456   0.32736  -0.25644
   0.00000   0.00000   0.05729   0.33008  -0.26932
   0.00000   0.00000   0.06002   0.33281  -0.28264
   0.00000   0.00000   0.06274   0.33554  -0.29636
   0.00000   0.00000   0.06547   0.33827  -0.31046
   0.00000   0.00000   0.06820   0.34100  -0.32494
   0.00000   0.00000   0.07093   0.34372  -0.33975
   0.00000   0.00000   0.07366   0.34645  -0.35490
   0.00000   0.00000   0.07638   0.34918  -0.37034
   0.00000   0.00000   0.07911   0.35191  -0.38608
   0.00000   0.00000   0.08184   0.35464  -0.40208
   0.00000   0.00000   0.08457   0.35736  -0.41833
   0.00000   0.00000   0.08729   0.36009  -0.43481
   0.00000   0.00000   0.09002   0.36282  -0.45151
   0.00000   0.00000   0.09275   0.36555  -0.46840
   0.00000   0.00000   0.09548   0.36828  -0.48547
   0.00000   0.00000   0.09821   0.37100  -0.50271
   0.00000   0.00000   0.10093   0.37373  -0.52009
   0.00000   0.00000   0.10366   0.37646  -0.53760
   0.00000   0.00000   0.10639   0.37919  -0.55524
   0.00000   0.00000   0.10912   0.38192  -0.57298
   0.00000   0.00000   0.11185   0.38464  -0.59080
   0.00000   0.00000   0.11457   0.38737  -0.60871
   0.00000   0.00000   0.11730   0.39010  -0.62668
   0.00000   0.00000   0.12003   0.39283  -0.64470
   0.00000   0.00000   0.12276   0.39556  -0.66273
   0.00000   0.00000   0.12549   0.39828  -0.68081
   0.00000   0.00000   0.12821   0.40101  -0.69892
   0.00000   0.00000   0.13094   0.40374  -0.71702
   0.00000   0.00000   0.13367   0.40647  -0.73512
   0.00000   0.00000   0.13640   0.40920  -0.75320
   0.00000   0.00000   0.13913   0.41192  -0.77125
   0.00000   0.00000   0.14185   0.41465  -0.78927
   0.00000   0.00000   0.14458   0.41738  -0.80723
   0.00000   0.00000   0.14731   0.42011  -0.82514
   0.00000   0.00000   0.15004   0.42284  -0.84298
   0.00000   0.00000   0.15277   0.42556  -0.86074
   0.00000   0.00000   0.15549   0.42829  -0.87843
   0.00000   0.00000   0.15822   0.43102  -0.89601
   0.00000   0.00000   0.16095   0.43375  -0.91350
   0.00000   0.00000   0.16368   0.43647  -0.93083
   0.00000   0.00000   0.16641   0.43920  -0.94815
   0.00000   0.00000   0.16913   0.44193  -0.96528
   0.00000   0.00000   0.17186   0.44466  -0.98227
   0.00000   0.00000   0.17459   0.44739  -0.99913
   0.00000   0.00000   0.17732   0.45011  -1.01586
   0.00000   0.00000   0.18005   0.45284  -1.03241
   0.00000   0.00000   0.18277   0.45557  -1.04879
   0.00000   0.00000   0.18550   0.45830  -1.06499
   0.00000   0.00000   0.18823   0.46103  -1.08102
   0.00000   0.00000   0.19096   0.46375  -1.09686
   0.00000   0.00000   0.19369   0.46648  -1.11251
   0.00000   0.00000   0.19641   0.46921  -1.12795
   0.00000   0.00000   0.19914   0.47194  -1.14319
   0.00000   0.00000   0.20187   0.47467  -1.15820
   0.00000   0.00000   0.20460   0.47739  -1.17300
   0.00000   0.00000   0.20733   0.48012  -1.18757
   0.00000   0.00000   0.21005   0.48285  -1.20205
   0.00000   0.00000   0.21278   0.48558  -1.21614
   0.00000   0.00000   0.21551   0.48831  -1.22999
   0.00000   0.00000   0.21824   0.49103  -1.24357
   0.00000   0.00000   0.22097   0.49376  -1.25690
   0.00000   0.00000   0.22369   0.49649  -1.26995
   0.00000   0.00000   0.22642   0.49922  -1.28273
   0.00000   0.00000   0.22915   0.50195  -1.29521
   0.00000   0.00000   0.23188   0.50467  -1.30737
   0.00000   0.00000   0.23461   0.50740  -1.31924
   0.00000   0.00000   0.23733   0.51013  -1.33080
   0.00000   0.00000   0.24006   0.51286  -1.34203
   0.00000   0.00000   0.24279   0.51559  -1.35293
   0.00000   0.00000   0.24552   0.51831  -1.36341
   0.00000   0.00000   0.24825   0.52104  -1.37360
   0.00000   0.00000   0.25097   0.52377  -1.38341
   0.00000   0.00000   0.25370   0.52650  -1.39283
   0.00000   0.00000   0.25643   0.52923  -1.40185
   0.00000   0.00000   0.25916   0.53195  -1.41045
   0.00000   0.00000   0.26188   0.53468  -1.41861
   0.00000   0.00000   0.26461   0.53741  -1.42631
   0.00000   0.00000   0.26734   0.54014  -1.43348
   0.00000   0.00000   0.27007   0.54287  -1.44021
   0.00000   0.00000   0.27280   0.54559  -1.44640
