 -0.253822297     -0.496239126    
 -0.340685368       6.24457337E-02
 -0.206323326      0.552582860    
 -0.264336288     -0.698771000    
  0.580228090     -0.152405500    
 -0.287410438     -0.524889529    
 -0.305654466       2.30667070E-02
 -0.234980643      0.601110339    
 -0.304679841     -0.676755786    
  0.610379457     -0.155632570    
 -0.320998579     -0.553539932    
 -0.270623565      -1.63123198E-02
 -0.263637960      0.649637818    
 -0.259723455     -0.707177341    
  0.576090395     -0.195976138    
 -0.309172809     -0.538336396    
 -0.273192734      -4.01517637E-02
 -0.251513213      0.636721969    
 -0.270634204     -0.724156260    
  0.619261146     -0.164773107    
 -0.297347039     -0.523132920    
 -0.275761902      -6.39912039E-02
 -0.239388466      0.623806119    
 -0.234845817     -0.680985510    
  0.631186783     -0.160045773    
 -0.285521269     -0.507929444    
 -0.278331071      -8.78306478E-02
 -0.227263719      0.610890269    
 -0.245756567     -0.697964430    
  0.674357533     -0.128842741    
 -0.273695499     -0.492725939    
 -0.280900240     -0.111670092    
 -0.215138972      0.597974420    
 -0.256667316     -0.714943349    
  0.717528284      -9.76397023E-02
 -0.261869729     -0.477522433    
 -0.283469409     -0.135509536    
 -0.203014225      0.585058570    
 -0.220878929     -0.671772599    
  0.729453921      -9.29123685E-02
 -0.304819643     -0.468380511    
 -0.244612485      -9.76515561E-02
 -0.235168234      0.551224589    
 -0.268883377     -0.668225050    
  0.774945021      -9.60202292E-02
 -0.347769558     -0.459238589    
 -0.205755562      -5.97935803E-02
 -0.267322242      0.517390609    
 -0.316887826     -0.664677501    
  0.820436120      -9.91280898E-02
 -0.390719473     -0.450096667    
 -0.166898638      -2.19356045E-02
 -0.299476236      0.483556628    
 -0.364892274     -0.661129951    
  0.832391262      -6.88672885E-02
 -0.433669388     -0.440954745    
 -0.128041714       1.59223713E-02
 -0.331630230      0.449722648    
 -0.412896723     -0.657582402    
  0.844346404      -3.86064872E-02
 -0.476619303     -0.431812823    
  -8.91847908E-02   5.37803471E-02
 -0.363784224      0.415888667    
 -0.460901171     -0.654034853    
  0.889837503      -4.17143442E-02
 -0.474161029     -0.478792638    
 -0.138504893       4.06064838E-03
 -0.395797879      0.392800987    
 -0.464979529     -0.666828096    
  0.859980881       1.53408200E-03
 -0.471702754     -0.525772452    
 -0.187824994      -4.56590503E-02
 -0.427811533      0.369713306    
 -0.469057888     -0.679621339    
  0.830124259       4.47825082E-02
 -0.469244480     -0.572752297    
 -0.237145096      -9.53787491E-02
 -0.459825188      0.346625626    
 -0.473136246     -0.692414582    
  0.800267637       8.80309343E-02
 -0.466786206     -0.619732141    
 -0.286465198     -0.145098448    
 -0.491838843      0.323537946    
 -0.477214605     -0.705207825    
  0.770411015      0.131279364    
 -0.464327931     -0.666711986    
 -0.335785300     -0.194818139    
 -0.464429319      0.310584605    
 -0.482564956     -0.697136223    
  0.740407109      0.132016420    
 -0.461869657     -0.713691831    
 -0.385105401     -0.244537830    
 -0.496442974      0.287496924    
 -0.486643314     -0.709929466    
  0.767816603      0.119063087    
 -0.413397014     -0.667522371    
 -0.384145021     -0.285534501    
 -0.473719746      0.287857533    
 -0.486528069     -0.685899436    
  0.744091332      0.122764610    
 -0.364924371     -0.621352911    
 -0.383184642     -0.326531172    
 -0.450996518      0.288218141    
 -0.486412823     -0.661869407    
  0.720366061      0.126466125    
 -0.316451728     -0.575183451    
 -0.382224262     -0.367527843    
 -0.428273290      0.288578749    
 -0.486297578     -0.637839377    
  0.696640790      0.130167648    
 -0.267979085     -0.529013991    
 -0.381263882     -0.408524513    
 -0.405550063      0.288939357    
 -0.486182332     -0.613809347    
  0.685461223      0.176850885    
 -0.219506457     -0.482844502    
 -0.380303502     -0.449521184    
 -0.382826835      0.289299965    
 -0.486067086     -0.589779317    
  0.661735952      0.180552408    
 -0.225732833     -0.491249502    
 -0.365325928     -0.478208601    
 -0.406538248      0.324726045    
 -0.494745642     -0.634935856    
  0.665832877      0.151847377    
 -0.231959209     -0.499654502    
 -0.350348353     -0.506896019    
 -0.430249661      0.360152125    
 -0.446115077     -0.663668692    
  0.704265237      0.124569103    
 -0.238185585     -0.508059502    
 -0.335370779     -0.535583436    
 -0.453961074      0.395578206    
 -0.454793632     -0.708825231    
  0.708362162       9.58640650E-02
 -0.244411960     -0.516464531    
 -0.320393205     -0.564270854    
 -0.477672487      0.431004286    
 -0.463472188     -0.753981769    
  0.712459087       6.71590269E-02
 -0.250638336     -0.524869561    
 -0.305415630     -0.592958272    
 -0.456496775      0.422325730    
 -0.485451251     -0.749884844    
  0.705477178       2.64286622E-02
 -0.211538911     -0.540889621    
 -0.350611091     -0.553586841    
 -0.472833902      0.375005066    
 -0.478492171     -0.721669555    
  0.699395359       1.04987789E-02
 -0.172439486     -0.556909680    
 -0.395806551     -0.514215410    
 -0.489171028      0.327684402    
 -0.471533090     -0.693454266    
  0.693313539      -5.43110445E-03
 -0.133340061     -0.572929740    
 -0.441002011     -0.474844009    
 -0.488288790      0.334643483    
 -0.428731501     -0.699536085    
  0.738428116       2.64893994E-02
  -9.42406356E-02 -0.588949800    
 -0.486197472     -0.435472608    
 -0.487406552      0.341602564    
 -0.385929912     -0.705617905    
  0.783542693       5.84099032E-02
  -5.51412106E-02 -0.604969859    
 -0.479238391     -0.407257318    
 -0.493488342      0.325672686    
 -0.354009420     -0.737677753    
  0.768663406       8.04622099E-02
  -3.08997873E-02 -0.592238486    
 -0.480889231     -0.365599394    
 -0.458458960      0.314404458    
 -0.392869949     -0.776233971    
  0.775100708       4.21545617E-02
  -6.65836409E-03 -0.579507113    
 -0.482540071     -0.323941469    
 -0.423429579      0.303136230    
 -0.431730479     -0.814790189    
  0.781538010       3.84691358E-03
   1.75830591E-02 -0.566775739    
 -0.484190911     -0.282283545    
 -0.467677206      0.286237866    
 -0.442998707     -0.830293000    
  0.742981791       2.99616754E-02
  -2.66645681E-02 -0.583674073    
 -0.495459139     -0.297786355    
 -0.461239904      0.247930214    
 -0.410031766     -0.795599282    
  0.711864352       1.85637474E-02
